Harvest Hope Community Food Bank  |  Distribution History,,,,,,,,,
"To log a distribution: enter Date (col B), Pantry ID (col C), Item ID (col E), and Qty Distributed (col I). Other fields fill automatically.",,,,,,,,,
DIST-1071,02/04/2026,PP004,Oakdale School Family Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,7,
DIST-1072,02/04/2026,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-1073,02/04/2026,PP004,Oakdale School Family Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),2,
DIST-1074,02/04/2026,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),5,
DIST-1075,02/04/2026,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-1076,02/04/2026,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),5,
DIST-1040,02/08/2026,PP004,Oakdale School Family Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),10,
DIST-1041,02/08/2026,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),3,
DIST-1042,02/08/2026,PP004,Oakdale School Family Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),7,
DIST-1043,02/08/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),2,
DIST-1044,02/08/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),9,
DIST-1045,02/08/2026,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),11,
DIST-1046,02/08/2026,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),6,
DIST-1047,02/08/2026,PP004,Oakdale School Family Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),8,
DIST-1088,02/13/2026,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),5,
DIST-1089,02/13/2026,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),17,
DIST-1090,02/13/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-1091,02/13/2026,PP004,Oakdale School Family Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),13,
DIST-1092,02/13/2026,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),9,
DIST-1093,02/13/2026,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-1094,02/13/2026,PP002,St. Augustine's Shelter Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),5,
DIST-1095,02/13/2026,PP002,St. Augustine's Shelter Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1096,02/13/2026,PP002,St. Augustine's Shelter Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-1097,02/13/2026,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),3,
DIST-1077,02/16/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),13,
DIST-1078,02/16/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),7,
DIST-1079,02/16/2026,PP004,Oakdale School Family Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),8,
DIST-1080,02/16/2026,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,4,
DIST-1081,02/16/2026,PP004,Oakdale School Family Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),4,
DIST-1082,02/16/2026,PP004,Oakdale School Family Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),11,
DIST-1083,02/16/2026,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),9,
DIST-1084,02/16/2026,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),7,
DIST-1085,02/16/2026,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),10,
DIST-1086,02/16/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),5,
DIST-1087,02/16/2026,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),6,
DIST-1098,02/18/2026,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),3,
DIST-1099,02/18/2026,PP003,Maplewood Senior Center,FI025,Granola Bars,Breakfast,Box (8 bars),3,
DIST-1100,02/18/2026,PP003,Maplewood Senior Center,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),4,
DIST-1101,02/18/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),10,
DIST-1102,02/24/2026,PP003,Maplewood Senior Center,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),3,
DIST-1103,02/24/2026,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-1104,02/24/2026,PP003,Maplewood Senior Center,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),4,
DIST-1105,02/24/2026,PP003,Maplewood Senior Center,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),3,
DIST-1106,02/24/2026,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),8,
DIST-1107,02/24/2026,PP004,Oakdale School Family Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),7,
DIST-1108,02/24/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),11,
DIST-1109,02/24/2026,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),7,
DIST-1110,02/24/2026,PP004,Oakdale School Family Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),15,
DIST-1111,02/24/2026,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),10,
DIST-1112,02/24/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),3,
DIST-1113,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),2,
DIST-1114,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-1115,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),9,
DIST-1116,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),8,
DIST-1117,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),3,
DIST-1118,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-1119,02/24/2026,PP002,St. Augustine's Shelter Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),4,
DIST-1120,02/24/2026,PP001,Riverside Community Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),16,
DIST-1121,02/24/2026,PP001,Riverside Community Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,7,
DIST-1122,02/24/2026,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),13,
DIST-1123,02/24/2026,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),9,
DIST-1124,02/24/2026,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),9,
DIST-1125,02/24/2026,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),11,
DIST-1126,02/24/2026,PP001,Riverside Community Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),7,
DIST-1127,02/24/2026,PP001,Riverside Community Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),10,
DIST-1128,02/24/2026,PP001,Riverside Community Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),14,
DIST-1141,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),4,
DIST-1142,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-1143,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),7,
DIST-1144,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1145,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),8,
DIST-1146,02/27/2026,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),9,
DIST-1147,02/27/2026,PP003,Maplewood Senior Center,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),4,
DIST-1148,02/27/2026,PP003,Maplewood Senior Center,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),1,
DIST-1149,02/27/2026,PP003,Maplewood Senior Center,FI010,Canned Peas,Canned Vegetables,Can (15 oz),5,
DIST-1150,02/27/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,3,
DIST-1151,02/27/2026,PP003,Maplewood Senior Center,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),4,
DIST-1152,02/27/2026,PP003,Maplewood Senior Center,FI024,Pancake Mix,Breakfast,Box (32 oz),2,
DIST-1153,02/27/2026,PP003,Maplewood Senior Center,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),4,
DIST-1154,02/27/2026,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),9,
DIST-1155,02/27/2026,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),3,
DIST-1156,02/27/2026,PP003,Maplewood Senior Center,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),3,
DIST-1157,02/27/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),6,
DIST-1129,03/01/2026,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),2,
DIST-1130,03/01/2026,PP003,Maplewood Senior Center,FI019,Pasta - Penne,Dry Goods,Box (16 oz),2,
DIST-1131,03/01/2026,PP003,Maplewood Senior Center,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1132,03/01/2026,PP003,Maplewood Senior Center,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1133,03/01/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),7,
DIST-1134,03/01/2026,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),6,
DIST-1135,03/01/2026,PP003,Maplewood Senior Center,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),2,
DIST-1136,03/01/2026,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),9,
DIST-1137,03/01/2026,PP002,St. Augustine's Shelter Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),8,
DIST-1138,03/01/2026,PP002,St. Augustine's Shelter Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),9,
DIST-1139,03/01/2026,PP002,St. Augustine's Shelter Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),9,
DIST-1140,03/01/2026,PP002,St. Augustine's Shelter Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-1158,03/06/2026,PP003,Maplewood Senior Center,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),4,
DIST-1159,03/06/2026,PP003,Maplewood Senior Center,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),2,
DIST-1160,03/06/2026,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),5,
DIST-1161,03/06/2026,PP003,Maplewood Senior Center,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),4,
DIST-1162,03/06/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,3,
DIST-1163,03/06/2026,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-1164,03/06/2026,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-1165,03/06/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),5,
DIST-1166,03/06/2026,PP003,Maplewood Senior Center,FI025,Granola Bars,Breakfast,Box (8 bars),4,
DIST-1167,03/06/2026,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),6,
DIST-1168,03/06/2026,PP003,Maplewood Senior Center,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),3,
DIST-1169,03/10/2026,PP001,Riverside Community Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),12,
DIST-1170,03/10/2026,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,10,
DIST-1171,03/10/2026,PP001,Riverside Community Pantry,FI007,Peanut Butter,Canned Protein,Jar (16 oz),12,
DIST-1172,03/10/2026,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),13,
DIST-1173,03/10/2026,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),15,
DIST-1174,03/10/2026,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),15,
DIST-1175,03/10/2026,PP001,Riverside Community Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),20,
DIST-1176,03/10/2026,PP001,Riverside Community Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),24,
DIST-1177,03/10/2026,PP001,Riverside Community Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,16,
DIST-1178,03/10/2026,PP001,Riverside Community Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),7,
DIST-1179,03/10/2026,PP001,Riverside Community Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),8,
DIST-1180,03/10/2026,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),9,
DIST-1181,03/10/2026,PP003,Maplewood Senior Center,FI013,Canned Peaches,Canned Fruit,Can (15 oz),2,
DIST-1182,03/10/2026,PP003,Maplewood Senior Center,FI014,Canned Pears,Canned Fruit,Can (15 oz),6,
DIST-1183,03/10/2026,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-1184,03/10/2026,PP003,Maplewood Senior Center,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1185,03/10/2026,PP003,Maplewood Senior Center,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),2,
DIST-1186,03/10/2026,PP003,Maplewood Senior Center,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-1187,03/10/2026,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1188,03/10/2026,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),1,
DIST-1189,03/10/2026,PP003,Maplewood Senior Center,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),6,
DIST-1190,03/10/2026,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),4,
DIST-1191,03/10/2026,PP003,Maplewood Senior Center,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),4,
DIST-1192,03/10/2026,PP003,Maplewood Senior Center,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),3,
DIST-1193,03/12/2026,PP004,Oakdale School Family Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),4,
DIST-1194,03/12/2026,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),8,
DIST-1195,03/12/2026,PP004,Oakdale School Family Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),11,
DIST-1196,03/12/2026,PP004,Oakdale School Family Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),4,
DIST-1197,03/12/2026,PP004,Oakdale School Family Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),8,
DIST-1198,03/12/2026,PP004,Oakdale School Family Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),2,
DIST-1199,03/12/2026,PP004,Oakdale School Family Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),12,
DIST-1200,03/12/2026,PP004,Oakdale School Family Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),4,
DIST-1201,03/12/2026,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),8,
DIST-1202,03/12/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-1203,03/12/2026,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1204,03/12/2026,PP003,Maplewood Senior Center,FI043,Bananas,Fresh Produce,Bunch (~7),2,
DIST-1205,03/12/2026,PP003,Maplewood Senior Center,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),5,
DIST-1206,03/12/2026,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),9,
DIST-1207,03/12/2026,PP003,Maplewood Senior Center,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),5,
DIST-1208,03/12/2026,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),2,
DIST-1209,03/12/2026,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),7,
DIST-1210,03/12/2026,PP004,Oakdale School Family Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),8,
DIST-1211,03/12/2026,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),8,
DIST-1212,03/12/2026,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),18,
DIST-1213,03/12/2026,PP004,Oakdale School Family Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),9,
DIST-1214,03/12/2026,PP004,Oakdale School Family Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,8,
DIST-1215,03/12/2026,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),7,
DIST-1216,03/12/2026,PP004,Oakdale School Family Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,5,
DIST-1217,03/12/2026,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1218,03/12/2026,PP004,Oakdale School Family Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),6,
DIST-1219,03/12/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),4,
DIST-1220,03/12/2026,PP004,Oakdale School Family Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),11,
DIST-1221,03/12/2026,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),6,
DIST-1222,03/12/2026,PP003,Maplewood Senior Center,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),7,
DIST-1223,03/12/2026,PP003,Maplewood Senior Center,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),1,
DIST-1224,03/12/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,4,
DIST-1225,03/12/2026,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1226,03/12/2026,PP003,Maplewood Senior Center,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1227,03/12/2026,PP003,Maplewood Senior Center,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),2,
DIST-1249,03/18/2026,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-1250,03/18/2026,PP001,Riverside Community Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),6,
DIST-1251,03/18/2026,PP001,Riverside Community Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),18,
DIST-1252,03/18/2026,PP001,Riverside Community Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),14,
DIST-1253,03/18/2026,PP001,Riverside Community Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),9,
DIST-1254,03/18/2026,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),7,
DIST-1255,03/18/2026,PP001,Riverside Community Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),21,
DIST-1256,03/18/2026,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),13,
DIST-1257,03/18/2026,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),12,
DIST-1258,03/18/2026,PP004,Oakdale School Family Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),12,
DIST-1259,03/18/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),2,
DIST-1260,03/18/2026,PP004,Oakdale School Family Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),9,
DIST-1228,03/22/2026,PP004,Oakdale School Family Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),4,
DIST-1229,03/22/2026,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-1230,03/22/2026,PP004,Oakdale School Family Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,5,
DIST-1231,03/22/2026,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-1232,03/22/2026,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),8,
DIST-1233,03/22/2026,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-1234,03/22/2026,PP004,Oakdale School Family Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),5,
DIST-1235,03/22/2026,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),12,
DIST-1236,03/22/2026,PP004,Oakdale School Family Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),7,
DIST-1237,03/22/2026,PP004,Oakdale School Family Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),14,
DIST-1238,03/22/2026,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),9,
DIST-1239,03/22/2026,PP004,Oakdale School Family Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,5,
DIST-1240,03/22/2026,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),10,
DIST-1241,03/22/2026,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,4,
DIST-1242,03/22/2026,PP003,Maplewood Senior Center,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),3,
DIST-1243,03/22/2026,PP003,Maplewood Senior Center,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),1,
DIST-1244,03/22/2026,PP003,Maplewood Senior Center,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),2,
DIST-1245,03/22/2026,PP003,Maplewood Senior Center,FI001,Canned Tuna,Canned Protein,Can (5 oz),6,
DIST-1246,03/22/2026,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),5,
DIST-1247,03/22/2026,PP003,Maplewood Senior Center,FI039,White Sandwich Bread,Bread & Bakery,Loaf,2,
DIST-1248,03/22/2026,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),7,
DIST-1290,03/25/2026,PP003,Maplewood Senior Center,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),4,
DIST-1291,03/25/2026,PP003,Maplewood Senior Center,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),6,
